id,Affiliation,Name,google_scholar_id
D0X0NFNE,University_of_Central_Florida,Anne Virkki,None
JMHY76Y0,University_of_Central_Florida,Melissa Martinot,None
FV6CBERH,University_of_Central_Florida,Imran Khan,XfjFf5MAAAAJ
FD5JJH8W,University_of_Central_Florida,Jaesuk Kwon,3UHrJ7oAAAAJ
5XR0ORLZ,University_of_Central_Florida,Duy Le,yb8ttyUAAAAJ
DOGW4HK5,University_of_Central_Florida,Jialin Li,R8kUoEIAAAAJ
DUP97DK9,University_of_Central_Florida,Ran Liu,9YcKceUAAAAJ
CCYX2D3E,University_of_Central_Florida,Yangyang Liu,0Xt0NRIAAAAJ
9GTA7FMO,University_of_Central_Florida,Nrisimha Murty Madugula,7dObZPEAAAAJ
6MX1QVTF,University_of_Central_Florida,Leos Pohl,None
Q9VJSEM7,University_of_Central_Florida,Juan Martin Randazzo,None
K4R46GWM,University_of_Central_Florida,Volodymyr Turkowski,1CMHrFgAAAAJ
K8YZ2JYJ,University_of_Central_Florida,Yi Wu,0RVGObQAAAAJ
7RULNPSF,University_of_Central_Florida,Evgenia Yunusova,None
U6ROA2LW,University_of_Central_Florida,Nathan Aultman,None
C4O4YTUP,University_of_Central_Florida,Jessica Brooks,vKemMIgAAAAJ
OATW1JM9,University_of_Central_Florida,Nikitta Campbell,None
G7X5UI39,University_of_Central_Florida,Phillip Chan,R_q2Nh4AAAAJ
5724ELX8,University_of_Central_Florida,Rikki Leyva,None
QBUH6YDH,University_of_Central_Florida,Ray Ramotar,None
E32YBIY7,University_of_Central_Florida,Elizabeth Rivera,aLu-QYEAAAAJ
WQJK8SPF,University_of_Central_Florida,Esperanza Soto,4NQm1E8AAAAJ
F9RSC6F9,University_of_Central_Florida,Leida Vera Nater,None
94NNOZQL,Missouri_University_of_Science_&_Technology,THOMAS VOJTA,69XybXoAAAAJ
MJOGQ1N9,Missouri_University_of_Science_&_Technology,MARCO CAVAGLIA,u3BzscAAAAAJ
2JIUHEO1,Missouri_University_of_Science_&_Technology,Aleksandr Chernatynskiy,MvDjr3kAAAAJ
GAJN27Z2,Missouri_University_of_Science_&_Technology,Daniel Fischer,fuk3qakAAAAJ
WQ2PEGWU,Missouri_University_of_Science_&_Technology,Yew San Hor,7Lnl1-AAAAAJ
E6RC6K1B,Missouri_University_of_Science_&_Technology,Ulrich D. Jentschura,PjnZ9RgAAAAJ
9743VZCZ,Missouri_University_of_Science_&_Technology,ANH THU LE,CWjcUeoAAAAJ
FIIMHT1R,Missouri_University_of_Science_&_Technology,Julia E. Medvedeva,None
GASQDE2X,Missouri_University_of_Science_&_Technology,JIM MUSSER,None
F3WPUWK6,Missouri_University_of_Science_&_Technology,Paul E. Parris,None
1SGHF8VR,Missouri_University_of_Science_&_Technology,Jerry Lee Peacher,None
KP3CMJKN,Missouri_University_of_Science_&_Technology,SHUN SAITO,WGS1hg8AAAAJ
4INAPPF4,Missouri_University_of_Science_&_Technology,Michael Schulz,0fOlIUcAAAAJ
E8ZUVWTI,Missouri_University_of_Science_&_Technology,John G. Story,3K8ff9oAAAAJ
RXG62L73,Missouri_University_of_Science_&_Technology,Agnes Vojta,None
NK8R1Y0Z,Missouri_University_of_Science_&_Technology,GEORGE D. WADDILL,None
P6ZBVTBP,Missouri_University_of_Science_&_Technology,Gerald Wilemski,None
I9EVTIGU,Missouri_University_of_Science_&_Technology,Alexey Yamilov,eYIK2YEAAAAJ
I5S7G0F8,University_of_Oregon,Benjamín Aleman,KYJUpiMAAAAJ
Q24ZOOLG,University_of_Oregon,David Allcock,67cAqIIAAAAJ
FE3GRZ1X,University_of_Oregon,Jayanth Banavar,vqevCY0AAAAJ
85LQ9LAR,University_of_Oregon,Dietrich Belitz,DuY2DjoAAAAJ
S7ZKAZ0B,University_of_Oregon,Bryan Boggs,None
IWHQEQM3,University_of_Oregon,Gregory Bothun,K9M80tUAAAAJ
8VEEP40J,University_of_Oregon,James Brau,mtfHhJoAAAAJ
Z4JXRXAI,University_of_Oregon,Spencer Chang,MivW17gAAAAJ
LOC6IXMV,University_of_Oregon,Tim Cohen,QyUzu7AAAAAJ
NRD86F2K,University_of_Oregon,Eric Corwin,LJY27u4AAAAJ
8RX9B232,University_of_Oregon,Ben Farr,None
335Q0VSJ,University_of_Oregon,Scott Fisher,-hEDhQgAAAAJ
1CMMLIT7,University_of_Oregon,Raymond Frey,GvC1JHEAAAAJ
YKQ6WY7P,University_of_Oregon,James Imamura,None
XR74CAXS,University_of_Oregon,Laura Jeanty,None
OCLRYY9Y,University_of_Oregon,Elsa Johnson,None
C3QLJN5T,University_of_Oregon,Stephen Kevan,JokMKCoAAAAJ
K8PV2206,University_of_Oregon,Graham Kribs,o1nGhsMAAAAJ
7U1JQVY0,University_of_Oregon,Dean Livelybrooks,None
8XZG2LPC,University_of_Oregon,Stephanie Majewski,None
VUBQYCXS,University_of_Oregon,Ben McMorran,KZh2pwUAAAAJ
GW503NRV,University_of_Oregon,Stanley Micklavzina,None
IXEIIIKT,University_of_Oregon,Jens Noeckel,None
6V32R6R7,University_of_Oregon,Raghuveer Parthasarathy,BWUGu60AAAAJ
H0KRDZZ9,University_of_Oregon,Jayson Paulose,iThQKdcAAAAJ
JRX1L6PF,University_of_Oregon,Michael Raymer,_IrJ-3IAAAAJ
6FZVZGBI,University_of_Oregon,Billy Scannell,None
Q7Q9195W,University_of_Oregon,James Schombert,None
TGGAP9FS,University_of_Oregon,Brian Smith,n2vskpUAAAAJ
JT0FHB6E,University_of_Oregon,Davison Soper,VGA2geUAAAAJ
P9J5U3OD,University_of_Oregon,Daniel Steck,wAE5EJsAAAAJ
ZVNHJ9FP,University_of_Oregon,David Strom,-o6t-4wAAAAJ
3YCCQZEG,University_of_Oregon,Richard Taylor,h9t7KCcAAAAJ
II9C06GO,University_of_Oregon,John Toner,NFKvFtYAAAAJ
DG4MLYS9,University_of_Oregon,Eric Torrence,5BdD3-sAAAAJ
J637DMQ3,University_of_Oregon,Tristan Ursell,fXAmXA8AAAAJ
O8AQFT2X,University_of_Oregon,Steven van Enk,8BQPiH0AAAAJ
H48EO3PH,University_of_Oregon,Hailin Wang,2ThPgoQAAAAJ
IW7LBBGG,University_of_Oregon,David Wineland,6quvCpAAAAAJ
CD0S72RQ,University_of_Oregon,Tien-Tien Yu,None
C2VY0TGK,University_at_Buffalo_SUNY,Michael Fuda,None
R8E6FS1L,University_at_Buffalo_SUNY,Shigeji Fujita,None
95O9P2UP,University_at_Buffalo_SUNY,Jong Han,hu3IBroAAAAJ
69Z217TD,University_at_Buffalo_SUNY,Benedikt Harrer,A1wNh8QAAAAJ
IUUKLCA3,University_at_Buffalo_SUNY,Xuedong Hu,None
E3RNAEU2,University_at_Buffalo_SUNY,Y.C. Lee,pEqL8zgAAAAJ
REZ0OA4Z,University_at_Buffalo_SUNY,Hong Luo,dW3gcXoAAAAJ
1OXL4Z7Q,University_at_Buffalo_SUNY,Andrea Markelz,8BZ6Un8AAAAJ
5FNU5RJT,University_at_Buffalo_SUNY,Bruce D. McCombe,None
ZLU2EYWN,University_at_Buffalo_SUNY,Athos Petrou,None
7OKOG5WR,University_at_Buffalo_SUNY,Arnd Pralle,OKN-E_YAAAAJ
XEBVOGXR,University_at_Buffalo_SUNY,Paras N. Prasad,WlZqdokAAAAJ
QFUYUDE3,University_at_Buffalo_SUNY,Michael Ram,lLDGkagAAAAJ
5DV8DZW7,University_at_Buffalo_SUNY,Salvatore Rappoccio,None
8MEOOI67,University_at_Buffalo_SUNY,Jonathan F. Reichert,None
P1QGR6W8,University_at_Buffalo_SUNY,Surajit Sen,bmNK85oAAAAJ
KS4Y4F14,University_at_Buffalo_SUNY,Dejan Stojkovic,qqUNcY0AAAAJ
Q5G3O29R,University_of_Texas_Dallas,Phillip Anderson,3FM71vAAAAAJ
5HFFRG86,University_of_Texas_Dallas,Lunjin Chen,eFxihQUAAAAJ
2SUX9AI3,University_of_Texas_Dallas,Yuri Gartstein,None
EZ6WGP4D,University_of_Texas_Dallas,Robert Glosser,None
0KI5OIM2,University_of_Texas_Dallas,Matthew Goeckner,vScIpdAAAAAJ
E3B4IBR1,University_of_Texas_Dallas,Roderick Heelis,None
UBKQB0K0,University_of_Texas_Dallas,Mustapha Ishak-Boushaki,None
SQF3ZE8F,University_of_Texas_Dallas,Joseph Izen,None
63MJUZAI,University_of_Texas_Dallas,Michael Kesden,None
0XJLX8PA,University_of_Texas_Dallas,Lindsay King,ldAzFGkAAAAJ
QP0K8HM9,University_of_Texas_Dallas,Michael Kolodrubetz,PwLeGIkAAAAJ
VJWG5RQZ,University_of_Texas_Dallas,David Lary,gqR4v14AAAAJ
V0A4W0GC,University_of_Texas_Dallas,Mark Lee,kGDSAu8AAAAJ
NB3W3HYF,University_of_Texas_Dallas,Xinchou Lou,None
YW69PJKE,University_of_Texas_Dallas,Lloyd Lumata,gD86cVYAAAAJ
1SD2ZYZ8,University_of_Texas_Dallas,Bing Lv,f2MNtqgAAAAJ
PJMXM23C,University_of_Texas_Dallas,Roger Malina,7vijkbQAAAAJ
5PIR4WTH,University_of_Texas_Dallas,Anton Malko,vGCLnrcAAAAJ
F5TX7Z9C,University_of_Texas_Dallas,Kaloyan Penev,E5JAJXoAAAAJ
27K3TM2Y,University_of_Texas_Dallas,Fabiano Rodrigues,GAu2FKAAAAAJ
4OOYZ0GI,University_of_Texas_Dallas,Xiaoyan Shi,HCJFj5sAAAAJ
6OG5JW1U,University_of_Texas_Dallas,Jason Slinker,DZi7d3MAAAAJ
0QF942X7,University_of_Texas_Dallas,Russell Stoneback,c9_LQ70AAAAJ
9GXU3A48,University_of_Texas_Dallas,Robert Wallace,zyDcuY0AAAAJ
B2SM0O3U,University_of_Texas_Dallas,Anvar Zakhidov,1--s0d4AAAAJ
PZZPA8LV,University_of_Texas_Dallas,Chuanwei Zhang,dNqXfv8AAAAJ
CMRSMP8U,University_of_Texas_Dallas,Fan Zhang,K3SZuHIAAAAJ
M7DPTHQ5,University_of_Texas_Dallas,Amena Khan,p58OEnAAAAAJ
YYWLTWQ3,University_of_Texas_Dallas,Paul MacAlevey,None
HKVFRKP2,University_of_Texas_Dallas,Lamya Saleh,None
AAYKOSYM,University_of_Texas_Dallas,Kuei Sun,B6SXOkwAAAAJ
C6RK59PN,University_of_Texas_Dallas,Austin Cunningham,j5jrPBUAAAAJ
03WQ6NKJ,University_of_Texas_Dallas,John Hoffman,3j2TmR4AAAAJ
PIZI5GWM,University_of_Texas_Dallas,Wolfgang Rindler,None
FWM36TV3,University_of_Texas_Dallas,Myron Salamon,None
514QK1XT,University_of_Texas_Dallas,Brian Tinsley,None
XN35GTSJ,Binghamton_University_SUNY,Ana Laura Elías Arriaga,None
IA32J9I8,Binghamton_University_SUNY,Pegor Aynajian,B_5QhO4AAAAJ
QMSKEZU7,Binghamton_University_SUNY,Eric J. Cotts,None
M09DTB8M,Binghamton_University_SUNY,Alexey Kolmogorov,iGff22EAAAAJ
3IA070R6,Binghamton_University_SUNY,Michael J. Lawler,QNcunFcAAAAJ
M061Y0J6,Binghamton_University_SUNY,Wei-Cheng Lee,CL-plaQAAAAJ
N3N0503R,Binghamton_University_SUNY,Stephen L. Levy,None
8SDM91S1,Binghamton_University_SUNY,Elena Roxana Margine,None
7B52F9OD,Binghamton_University_SUNY,Jeffrey Mativetsky,CFDT3E8AAAAJ
K42R7ZH1,Binghamton_University_SUNY,Louis F. J. Piper,None
3SHVZG9U,Binghamton_University_SUNY,Bonggu Shim,DaS-hh4AAAAJ
INLZZQ0K,Binghamton_University_SUNY,Manuel Smeu,3uVOnwYAAAAJ
L6M2G5GG,Binghamton_University_SUNY,Masatsugu Suzuki,None
DZ34P2FT,Binghamton_University_SUNY,Bruce E. White,TXuiHAUAAAAJ
GO58LRA3,Texas_Tech_University,Nural Akchurin,None
RSYS40AV,Texas_Tech_University,Ioannis Chatzakis,hjrp_QoAAAAJ
JMH5I7RP,Texas_Tech_University,Alessandra Corsi,iUih1UgAAAAJ
YIT4NSIP,Texas_Tech_University,Wade DeGottardi,WKpMkmkAAAAJ
RBTRWQPI,Texas_Tech_University,Robert Duncan,qIj64JwAAAAJ
8AOSPQEY,Texas_Tech_University,Thomas Gibson,uYbieooAAAAJ
V79QZT7D,Texas_Tech_University,Luis Grave de Peralta,QidUg1cAAAAJ
VT5UJ5SB,Texas_Tech_University,Halyna Hodovanets,pqLA25IAAAAJ
N4440OTZ,Texas_Tech_University,Juyang Huang,None
28FZ2D08,Texas_Tech_University,Hyunsoo Kim,Qr23VyIAAAAJ
FUJOIU6T,Texas_Tech_University,Myoung-Hwan Kim,mgfNREAAAAAJ
XLFP3MI5,Texas_Tech_University,Shuichi Kunori,None
NFQJ37ON,Texas_Tech_University,Thomas Kupfer,axEgXDMAAAAJ
L6AQ5638,Texas_Tech_University,David Lamp,7qvrPwQAAAAJ
A8TWOJ76,Texas_Tech_University,Sung-Won Lee,kcukgK4AAAAJ
57BPY0G6,Texas_Tech_University,Tom Maccarone,None
8TNV44AB,Texas_Tech_University,Benjamin Owen,JI6BjZ0AAAAJ
D76C30W3,Texas_Tech_University,Joseph D. Romano,Lr-3Bj4AAAAJ
UYQAXGOT,Texas_Tech_University,Mahdi Sanati,L0K6eeYAAAAJ
XQ059E27,Texas_Tech_University,Beth Thacker,None
3GM6XD8P,Texas_Tech_University,Igor Volobouev,None
YWLY6Y84,Texas_Tech_University,Andrew Whitbeck,None
GSSLHO2O,California_State_University_Long_Beach,Name,AqyiyhMAAAAJ
CVHZEPH7,California_State_University_Long_Beach,"Ashas, Mohamad",wgVw5yIAAAAJ
26RYCW46,California_State_University_Long_Beach,"Bergner, Derek",None
8MBQ4YCX,California_State_University_Long_Beach,"Blackshire, Dion",None
B25JTPRZ,California_State_University_Long_Beach,"Bowman, Trevor",None
E0SHO0SO,California_State_University_Long_Beach,"Brulc, Angelic",None
PGS02K95,California_State_University_Long_Beach,"Cassar, Nicholas",FzKWOfUAAAAJ
9WVFDFYR,California_State_University_Long_Beach,"Fischer, Paul",GO52dLwAAAAJ
ZKBW062J,California_State_University_Long_Beach,"Ford, Colin",None
0QT0IVA2,California_State_University_Long_Beach,"Garcia, Edgar",inX0kksAAAAJ
2ENJT21L,California_State_University_Long_Beach,"Gomez, Angel",eLWnTeYAAAAJ
2ALDD9ZO,California_State_University_Long_Beach,"Gonzalez, Bryan",utT388gAAAAJ
9FZX4PAB,California_State_University_Long_Beach,"Halls, Spencer",VUX0siQAAAAJ
8LBDWAE4,California_State_University_Long_Beach,"Holling Jr., Dave",None
103BTLNH,California_State_University_Long_Beach,"Juan, Lydia",_Mohnn0AAAAJ
MM6LJY4J,California_State_University_Long_Beach,"Karzai, Emran",None
CTO5T81Q,California_State_University_Long_Beach,"Lima, Carlos",-SCmN_kAAAAJ
0LA5Z7ZY,California_State_University_Long_Beach,"Lozano, Nicholas",LY1cA78AAAAJ
7PRYHNK1,California_State_University_Long_Beach,"Luna, Cristopher",5-JKILEAAAAJ
7FDGCBIA,California_State_University_Long_Beach,"Minaker, Zachary",None
885FCZKK,California_State_University_Long_Beach,"Modjtahedzadeh, Kam",None
JR7S3DYF,California_State_University_Long_Beach,"Molina, Everardo",gIl_6h4AAAAJ
EH2WU1RT,California_State_University_Long_Beach,"Omidwar, Amir",mX2jSzsAAAAJ
49043QE6,California_State_University_Long_Beach,"Park, Luke",None
P3Q9F020,California_State_University_Long_Beach,"Ragotskie, Joshua",None
RVEQKYUS,California_State_University_Long_Beach,"Rawal, Shaina",None
JYLCAJX4,California_State_University_Long_Beach,"Rincon, Adriana",AxMQfBUAAAAJ
KCHIRZZ6,California_State_University_Long_Beach,"Roberts, Michael",CXPlI08AAAAJ
A96968KJ,California_State_University_Long_Beach,"Smallwood, Seann",None
FWHV2NLR,California_State_University_Long_Beach,"Tandy, Laura",None
Q5HB3QGI,California_State_University_Long_Beach,"Towne, Ryan",z7v8By0AAAAJ
Z0NISVFG,California_State_University_Long_Beach,"Werner, Nicholas",Zh7QyLQAAAAJ
D7BKOQOK,California_State_University_Long_Beach,"Zafra, Alejandro",qrpJTDcAAAAJ
22V6GARE,University_of_Houston,Skip to main content,None
JLX2ZURZ,University_of_Houston,Nacer Badi,None
BTO5NX4R,University_of_Houston,Audrius Brazdeikis,_mp8nosAAAAJ
EVR5ARR9,University_of_Houston,Rabi Ebrahim,QV0QY-wAAAAJ
ZT8XBRFW,University_of_Houston,Alexander P. Litvinchuk,Ym-OQScAAAAJ
MYXL4HYO,University_of_Houston,Ioanna Semendeferi,Hd0FkzYAAAAJ
R4JGJ5IP,University_of_Houston,Roy Weinstein,2UCBHncAAAAJ
DPTYQ76W,University_of_Houston,University of Houston,lbAiL6wAAAAJ
7KNQJ233,Temple_University,Martha Constantinou,PAXYwrwAAAAJ
MVKBM7VB,Temple_University,Ronald M. Levy,6CQ_uloAAAAJ
U4DMGJYV,Temple_University,Jim Napolitano.html,None
5FSPICRE,Temple_University,Rongjia Tao,zVhI4aEAAAAJ
0Q3J1Y6N,Temple_University,Zbigniew Dziembowski,None
OUVV7725,Temple_University,Chyan long lin,None
XKZ6XZDF,Temple_University,john-perdew,09nv75wAAAAJ
KA2MFO45,Temple_University,Xifan Wu,sn27l34AAAAJ
B53RLCKM,Temple_University,Edward T. Gawlinski,None
J0HDTVGZ,Temple_University,Marjatta A. Lyyra,msQukuYAAAAJ
S79F49MO,Temple_University,Peter Riseborough,JzJMvB8AAAAJ
F9TGY6TF,Temple_University,Xiaoxing Xi,GSApqdsAAAAJ
0MWTVS49,Temple_University,Alexander X. Gray,None
TPS1I9A6,Temple_University,Jeff C. Martoff,None
IL2156KP,Temple_University,Adrienn Ruzsinszky,IdgI3skAAAAJ
2KGDH1Y8,Temple_University,Qimin Yan,ysfTfdkAAAAJ
KBGOZUFM,Temple_University,Maria Iavarone,IGzr6EsAAAAJ
C0ZHOFFV,Temple_University,Andreas Metz,osrWW3YAAAAJ
ECDV7QP4,Temple_University,Nikolaos Sparveris,7jOMr_AAAAAJ
VRAT12LB,Temple_University,Tan Yuen,rY6Tmz8AAAAJ
8OQ9G7U5,Temple_University,Darius Torchinsky,RyK3hrUAAAAJ
VGEHSSFX,Temple_University,Aleksey Filin,None
XTPFDKVJ,Temple_University,Mia Luehrmann,None
D3K0SQ46,Temple_University,Tsvetelin Tsankov,None
9NKKOYV1,Temple_University,Matthew Newby,None
SECSXS56,Temple_University,John Noel,0LdsdNsAAAAJ
JJ4ICDP4,Temple_University,Michael Opferman,None
IP4Y8PM9,Temple_University,Ergin Ahmed,Gn67HGEAAAAJ
XVMDC5OO,Temple_University,Ke Chen,ZA8pE9UAAAAJ
QTKVOP5O,Temple_University,Donald C. Jones,None
NBC5S0KG,Temple_University,Svetlana Kotochigova,gWGICGYAAAAJ
8AYONLIZ,Temple_University,Matthew Posik,None
WC0EN6PK,Temple_University,Dmitri Romanov,dWsO6KgAAAAJ
2JNW249S,Temple_University,Hong Tang,66uptgsAAAAJ
Y2YREGDM,Temple_University,Theodore W. Burkhardt,None
8HB38CC6,Temple_University,Leroy Dubeck,None
2C8D9AB1,Temple_University,Dieter Forster,None
XFHJYA6J,Temple_University,Jerrold Franklin,HGk_aboAAAAJ
PASUCD0G,Temple_University,Robert Intemann,None
A6LPCVK6,Temple_University,Raza Tahir-Kheli,None
643WMO0P,Temple_University,Zein-Eddine Meziani​,UJslbCYAAAAJ
TE93YGUK,Clarkson_University,Daniel ben-Avraham,XbNqQIoAAAAJ
VLTGSPXO,Clarkson_University,Lawrence Glasser,None
WZ50V4J1,Clarkson_University,Maria Gracheva,v9VAf54AAAAJ
ESVZQTTG,Clarkson_University,Dmitriy Melnikov,RR51-PoAAAAJ
0L6X5KUU,Clarkson_University,Michael Ramsdell,iWfRPT4AAAAJ
NGSG1UB4,Clarkson_University,Dipankar Roy,1SR50YkAAAAJ
PF17YSJI,Clarkson_University,Lawrence Schulman,None
Z35DKA24,Clarkson_University,Jan Scrimgeour,93dZuyYAAAAJ
DI8WMKNH,Clarkson_University,Joshua Thomas,8FjNco8AAAAJ
0C23Z499,Clarkson_University,Monique Tirion,0-DOTY0AAAAJ
2EGERUVK,Clarkson_University,Dhara Trivedi,CUcdUnYAAAAJ
NCOEQOZI,DePaul_University,Bernhard Beck-Winchatz,None
XZK4HFVO,DePaul_University,Dr. Marten denBoer,None
SCATW4R9,DePaul_University,Susan Fischer,4VKPxTMAAAAJ
OE8QTOZ7,DePaul_University,Chris Goedde,None
AO2F4MV4,DePaul_University,John Goldman,Nw-p_egAAAAJ
0K2NNRNA,DePaul_University,Gabriela Gonzalez Aviles​,None
K5GE6SPH,DePaul_University,Mary Bridget Kustusch,GiNYd38AAAAJ
8856FMQC,DePaul_University,Eric Landahl​,3dTFetEAAAAJ
R5WZV6X4,DePaul_University,Jignesh Mehta,2_VQ-oQAAAAJ
62WURUF3,DePaul_University,Jesús Pando,None
LI0KZG8W,DePaul_University,Anuj Sarma​,2AzFY6sAAAAJ
WBQ2B2I4,DePaul_University,James Scheidhauer,None
E391Q4ZS,The_University_of_Alabama_in_Huntsville,Dr. James Miller,None
GIWJT3EI,The_University_of_Alabama_in_Huntsville,Dr. Don Gregory,None
W1P42KHD,The_University_of_Alabama_in_Huntsville,Dr. Richard Lieu,LYVwHOcAAAAJ
E947036G,The_University_of_Alabama_in_Huntsville,Dr. Max Bonamente,None
1RWIQJ6A,The_University_of_Alabama_in_Huntsville,Dr. Lingze Duan,None
74M8DWRK,The_University_of_Alabama_in_Huntsville,Dr. Seyed Sadeghi,LBqohDwAAAAJ
ZE5NS0AT,The_University_of_Alabama_in_Huntsville,Dr. Ming Sun,None
IG76ED2U,The_University_of_Alabama_in_Huntsville,Dr. Carol Strong,None
APV4PXTF,The_University_of_Alabama_in_Huntsville,Dr. Themistoklis Chronis,None
SXX3FVRK,The_University_of_Alabama_in_Huntsville,Dr. Stephen Walker,None
EZSLTO6N,The_University_of_Alabama_in_Huntsville,Ms. Charlene Bankston,None
VTFU8ZOY,The_University_of_Alabama_in_Huntsville,Dr. Chong Ge,None
EVGXYPLF,The_University_of_Alabama_in_Huntsville,Dr. Mohammad Mirakhor,None
68KOIZ2R,The_University_of_Alabama_in_Huntsville,Dr. Rongxin Luo,None
517GP3NN,The_University_of_Alabama_in_Huntsville,Dr. James Runge,None
I2CYG97Z,The_University_of_Alabama_in_Huntsville,Dr. James Baird,None
MJE5B1TB,The_University_of_Alabama_in_Huntsville,Dr. Malek Abunaemeh,None
16DXFKAM,The_University_of_Alabama_in_Huntsville,Mr. Kiley Heflin,None
194QHIKR,The_University_of_Alabama_in_Huntsville,Mr. Martin Heimbeck,None
RB034HYU,The_University_of_Alabama_in_Huntsville,Dr. Ken Herren,None
C9I9M742,The_University_of_Alabama_in_Huntsville,Dr. Jack Fix,None
YTXRINGL,The_University_of_Alabama_in_Huntsville,Dr. Gordon Emslie,None
2ZVJ2Q21,The_University_of_Alabama_in_Huntsville,Dr. Frank Franz,None
WKLXHH1D,The_University_of_Alabama_in_Huntsville,Dr. Judy Franz,None
Y64C4BTF,The_University_of_Alabama_in_Huntsville,Dr. Hugh Comfort,None
YYYTCIVP,The_University_of_Alabama_in_Huntsville,Dr. John Dimmock,None
8JKXA9K3,The_University_of_Alabama_in_Huntsville,Dr. Fred Seeley,None
WHLOG78N,University_of_Tennessee,Margie Abdelrazek,None
LXEGJN8G,University_of_Tennessee,Cristian D. Batista,bY_SX5MAAAAJ
U95CW376,University_of_Tennessee,Marianne Breinig,None
WK2F6LU5,University_of_Tennessee,Christine Cheney,cc1Du7cAAAAJ
E5YVDGVL,University_of_Tennessee,Elbio Dagotto,None
ZANUSCYP,University_of_Tennessee,Lloyd Davis,dKIQnXMAAAAJ
A01YQZA4,University_of_Tennessee,Adrian Del Maestro,RkSI1EsAAAAJ
E8PEPYR8,University_of_Tennessee,Yuri Efremenko,None
QKBRRRB8,University_of_Tennessee,Adolfo Eguiluz,None
9CPCS5CZ,University_of_Tennessee,Michael Fitzsimmons,5xDFeHsAAAAJ
I75E2YHC,University_of_Tennessee,Nadia Fomin,None
Z5EAGKAN,University_of_Tennessee,Geoff Greene,vGlwXpIAAAAJ
8OF13QT7,University_of_Tennessee,Robert Grzywacz,3Dk4I5sAAAAJ
MZP4CIAT,University_of_Tennessee,Michael Guidry,FO8QBzkAAAAJ
59F0A57S,University_of_Tennessee,William R. Hix (Raph),re7S0aAAAAAJ
0S50M6MG,University_of_Tennessee,Tova Holmes,None
CFYVTL6X,University_of_Tennessee,Steven Johnston,_MHaph0AAAAJ
680OYSVW,University_of_Tennessee,Kate Jones,Vd9jVC0AAAAJ
P8I88R3H,University_of_Tennessee,Yuri Kamyshkov,None
B28BLSP1,University_of_Tennessee,Maxim Lavrentovich,uafSOuMAAAAJ
493XLC92,University_of_Tennessee,Joon Sue Lee,tlKjx_kAAAAJ
16WDIGNQ,University_of_Tennessee,Sean Lindsay,pzhkYj0AAAAJ
5F980LMV,University_of_Tennessee,Jian Liu,eE3Bg4IAAAAJ
TZXA7IYT,University_of_Tennessee,Miguel Madurga,hWlYQiIAAAAJ
2XM62H5O,University_of_Tennessee,Norman Mannella,None
8MWFQPEK,University_of_Tennessee,Jaan Mannik,None
B98BE0SR,University_of_Tennessee,Anthony Mezzacappa,b6ewSkgAAAAJ
5XRZR4KP,University_of_Tennessee,Adriana Moreo,law3ZrUAAAAJ
HHBH2J24,University_of_Tennessee,Christine Nattrass,WQ8_mD0AAAAJ
LVMEUWKG,University_of_Tennessee,Thomas Papenbrock,B08BBFMAAAAJ
3CYUYW57,University_of_Tennessee,Christian Parigger,_KPbFRUAAAAJ
FFIYFRDA,University_of_Tennessee,Lucas Platter,mHFqAacAAAAJ
QBJE96ZM,University_of_Tennessee,Nau Raj Pokhrel,e375u3sAAAAJ
O0ABKR39,University_of_Tennessee,Kenneth Read,PEkuNj4AAAAJ
LW2UNKQK,University_of_Tennessee,George Siopsis,gywJOO8AAAAJ
YJTJ60OG,University_of_Tennessee,Soren Sorensen,HlNN0OQAAAAJ
CTG43QJY,University_of_Tennessee,Stefan Spanier,None
KXTUZOLW,University_of_Tennessee,Andrew W. Steiner,None
C23HRY34,University_of_Tennessee,Hanno Weitering,aAbWHdgAAAAJ
MWWDJF1D,University_of_Tennessee,Haidong Zhou,fCMfV64AAAAJ
H5HR14HM,University_of_Tennessee,Carrol Bingham,None
EZ8YE7PL,University_of_Tennessee,Bob Childers,None
T69CR09C,University_of_Tennessee,Steve Daunt,None
CSH436O7,University_of_Tennessee,Joe Macek,None
VKNLXGEH,University_of_Tennessee,David Pegg,l8Q5dlwAAAAJ
HFTJ68MW,University_of_Tennessee,C.C. Shih,OySZ3UwAAAAJ
DVN6VEUW,University_of_Tennessee,Department of Physics & Astronomy,VK3CaEoAAAAJ
55CLYJGP,University_of_California_Santa_Cruz,Anthony N Aguirre,None
4SLTNSD3,University_of_California_Santa_Cruz,Wolfgang Altmannshofer,None
EA0OQICT,University_of_California_Santa_Cruz,Sue A Carter,None
4VMCNEJV,University_of_California_Santa_Cruz,Joshua Deutsch,None
PUW3C295,University_of_California_Santa_Cruz,Stefania Gori,t1r3fy8AAAAJ
OE8N7JPH,University_of_California_Santa_Cruz,Michael Hance,None
P7LWA18E,University_of_California_Santa_Cruz,Tesla E. Jeltema,None
5KZD87A4,University_of_California_Santa_Cruz,Robert P Johnson,IDatoT0AAAAJ
V963N9JJ,University_of_California_Santa_Cruz,David Lederman,t6KDAgYAAAAJ
QDMT94S6,University_of_California_Santa_Cruz,Onuttom Narayan,None
BVW8RDUB,University_of_California_Santa_Cruz,Jason Nielsen,None
SCP61UJ6,University_of_California_Santa_Cruz,Stefano Profumo,4I8EuFkAAAAJ
